3;23237
21;23102
24;22832
34;22354
41;22326
48;22174
58;21593
75;21130
107;21043
110;20787
117;20424
123;20230
130;20045
133;19998
140;19933
143;19866
146;19860
150;19704
153;19608
156;19250
166;19225
169;19178
172;18944
180;18659
192;18546
196;18472
204;18360
207;18278
210;18083
217;18061
220;17955
230;17931
237;17820
244;17720
247;17712
250;17690
260;17624
267;17619
270;17584
273;17577
280;17555
283;17537
286;17519
293;17510
299;17508
315;17505
318;17494
355;17304
387;17291
396;17289
400;17278
435;17213
448;17187
480;17149
483;17116
490;17114
537;17018
544;17017
548;16986
555;16910
565;16810
571;16764
575;16640
578;16636
597;16516
607;16499
623;16496
636;16494
700;16439
710;16392
720;16376
739;16322
759;16272
762;16194
778;16093
781;16074
791;16040
794;15999
798;15994
804;15957
820;15951
823;15900
931;15731
967;15622
1039;15602
1046;15596
1053;15457
1079;15431
1098;15419
1169;15375
1190;15323
1197;15313
1213;15208
1220;15177
1228;15062
1234;15010
1238;15006
1244;15002
1248;14932
1260;14868
1273;14862
1288;14858
1340;14742
1374;14711
1380;14704
1442;14642
1449;14628
1455;14622
1458;14566
1478;14560
1488;14478
1497;14429
1625;14409
1635;14384
1658;14349
1674;14344
1678;14238
1690;14173
1700;14164
1706;14147
1765;14074
1787;14008
1797;13994
1813;13921
1904;13911
2021;13902
2025;13801
2034;13774
2272;13717
2301;13704
2309;13698
2313;13661
2379;13657
2408;13647
2424;13617
2434;13603
2450;13599
2556;13522
2578;13518
2658;13436
2698;13422
2742;13417
2781;13392
2784;13357
2797;13332
2810;13321
2819;13318
2849;13301
2862;13285
2865;13271
2882;13267
2973;13243
3003;13228
3006;13221
3064;13184
3077;13142
3081;13139
3197;13125
3233;13120
3245;13077
3272;13063
3301;13041
3383;13013
3445;12982
3491;12974
3510;12946
3513;12943
3601;12916
3611;12899
3614;12896
3621;12892
3649;12872
3657;12866
3666;12863
3676;12821
3708;12818
3711;12802
3722;12798
3747;12784
3774;12693
3781;12689
3800;12619
3835;12605
3851;12591
3883;12569
3887;12472
4049;12438
4078;12425
4275;12423
4285;12410
4305;12361
4339;12346
4346;12304
4466;12231
4551;12170
4689;12162
4696;12146
4712;12138
4805;12066
4812;12060
4828;12052
4831;12046
4834;11998
4840;11992
4844;11982
4853;11978
5130;11926
5152;11870
5291;11856
5307;11789
5313;11775
5532;11718
5760;11585
5790;11535
5796;11528
5803;11513
5809;11484
5812;11422
5994;11416
6007;11383
6019;11354
6048;11329
6108;11322
6135;11301
6345;11221
6359;11193
6445;11179
6796;11169
6899;11149
7188;11123
7268;11114
7278;11110
7294;11091
7300;11087
7304;11083
7547;11046
7697;11014
7785;10999
7794;10995
7949;10988
8029;10967
8061;10954
8064;10947
8122;10920
8222;10909
8242;10888
8245;10873
8248;10862
8297;10814
8301;10804
8392;10790
8516;10746
8554;10742
8583;10736
8609;10732
8715;10703
8725;10698
8735;10694
9153;10652
9176;10651
9292;10621
9546;10560
9696;10555
9976;10464
10015;10423
10031;10326
10308;10292
10426;10233
10586;10221
10743;10159
10877;10142
11025;10114
11146;10065
11856;10048
11923;10023
11933;10020
12242;10013
12961;9994
13104;9977
13240;9963
13247;9950
13253;9946
13536;9905
13809;9897
13870;9893
14077;9886
14173;9878
14335;9827
14595;9790
14603;9768
14636;9725
14931;9672
14938;9642
16109;9632
16129;9606
16556;9583
17014;9580
17736;9567
17755;9563
17839;9553
17918;9539
18251;9534
18273;9533
18277;9507
18299;9506
18303;9502
18315;9501
18812;9464
19321;9455
19328;9428
19348;9397
19546;9379
19687;9359
19797;9357
19803;9344
20119;9324
21319;9304
21332;9278
21351;9275
21359;9260
21821;9258
22327;9215
23106;9195
23971;9164
24293;9120
24653;9096
25039;9080
25110;9074
25793;9040
25826;9035
25938;9005
26059;8999
27249;8954
27321;8930
29039;8916
29182;8893
29967;8871
30468;8868
30820;8844
31052;8823
31632;8810
31840;8804
33706;8754
34325;8738
35199;8723
36030;8720
36812;8710
36825;8695
36848;8685
37401;8681
40044;8621
41654;8614
41683;8596
42063;8575
43995;8549
44086;8547
45269;8539
45285;8537
45542;8535
45613;8526
48056;8517
48579;8483
49010;8457
59983;8428
60306;8418
63286;8405
64104;8388
65811;8321
69343;8307
75167;8299
75527;8280
75541;8260
78449;8255
81357;8238
85497;8228
91212;8214
95215;8210
96364;8186
96800;8163
98867;8125
113167;8120
113850;8085
114695;8041
117828;8021
119481;8018
120517;8010
120757;7972
126074;7958
127065;7938
129210;7931
142210;7910
142739;7902
147646;7900
148105;7892
148150;7888
150296;7868
151014;7864
151321;7855
154329;7849
156338;7828
156788;7798
158651;7784
161447;7770
161575;7725
164452;7724
164523;7696
167068;7668
174204;7640
