566;23017
856;22920
1439;22804
1739;22730
2034;22643
2612;22384
3187;22113
4042;22098
4334;21778
4909;21667
5193;21499
6045;21311
7180;21246
7465;20688
8899;20676
9493;20381
11933;20367
13664;20303
14527;20031
15375;19984
15951;19669
17117;19506
20794;19361
21923;19250
23089;19119
23658;18993
24509;18959
25657;18774
26537;18667
26821;18654
27107;18413
27682;17799
30269;17623
31390;17553
31972;17456
32260;17401
32844;17007
34888;16741
35184;16710
36039;16618
37455;16432
38592;16227
39152;16087
40277;15735
41693;15734
42824;15438
43981;15333
45424;15099
45708;14778
47685;14753
48251;14613
48812;14533
49105;14528
49661;14379
50497;14160
51598;14121
52437;14066
52734;14025
53029;13796
54427;13791
54701;13734
55556;13665
55843;13596
56124;13499
56687;13479
57328;13357
58590;13322
58873;13253
59442;13013
62505;12955
62793;12947
63071;12852
63909;12819
64185;12795
64736;12745
65010;12730
65286;12689
65562;12519
67222;12471
67496;12410
68611;12388
69708;12376
69979;12343
70263;12246
70816;12237
71092;12200
71366;12180
71910;12130
72729;12128
73004;11994
74114;11911
75504;11863
76325;11714
77154;11703
78018;11695
78580;11694
78854;11659
79131;11643
79954;11589
81347;11534
81901;11433
83866;11385
85260;11286
85546;11249
86932;11208
88142;11174
88986;11173
89261;11155
89811;11133
90091;11099
90642;11063
92039;11009
93154;10968
94547;10937
95673;10914
96501;10913
97061;10877
97895;10858
98175;10838
98452;10820
99017;10811
99294;10806
99574;10790
99855;10773
100135;10768
100412;10733
102067;10720
102339;10685
102892;10670
103999;10664
104275;10648
105400;10622
106595;10603
107484;10596
108959;10568
109837;10526
110707;10521
111531;10500
112660;10485
113220;10463
113505;10437
114890;10405
115162;10400
115705;10361
116258;10358
117084;10309
118732;10274
119835;10269
120108;10251
120660;10242
121476;10201
122566;10169
123390;10144
123932;10133
125573;10082
125843;10074
126388;10051
129953;10036
130796;9998
131075;9983
131929;9978
132207;9921
132772;9890
133323;9824
135024;9793
137612;9766
137893;9759
138172;9751
139308;9741
139585;9730
139873;9677
141124;9673
141431;9667
141753;9662
142691;9636
143823;9595
144105;9577
144381;9575
144668;9572
146132;9552
146409;9527
149487;9522
150055;9508
152264;9424
152821;9404
153378;9392
154206;9374
154745;9369
155569;9367
155853;9361
156403;9350
156944;9335
158581;9330
159675;9323
159950;9298
160497;9268
161042;9261
162706;9254
162977;9248
163521;9234
164057;9224
164327;9219
164875;9172
165148;9162
165420;9148
165974;9147
166811;9137
167892;9126
168437;9107
169788;9097
171995;9087
172269;9054
173923;9051
174197;9030
175832;9011
176373;9010
176932;8995
177482;8994
178031;8987
178579;8974
179123;8972
179423;8952
180806;8946
183820;8931
184095;8913
185735;8912
186007;8908
187657;8907
189036;8893
189309;8891
191230;8889
191509;8888
192610;8876
193166;8871
193439;8870
195097;8865
196182;8847
198092;8842
198913;8840
199182;8810
199451;8805
200818;8794
201362;8789
201639;8777
202179;8765
204463;8756
204745;8733
206113;8732
206670;8731
206946;8699
208352;8684
210459;8668
212716;8656
212996;8653
213284;8635
214125;8615
215566;8604
216826;8597
217385;8584
217659;8567
219048;8553
219323;8548
219598;8542
220148;8534
220421;8499
224564;8488
228124;8449
229229;8445
230050;8440
230878;8429
232797;8425
234165;8420
234992;8398
235263;8378
236363;8364
240180;8355
