445;7138
1326;7127
1778;7100
2227;7090
2662;7015
4004;6981
6620;6938
7064;6904
7504;6889
10560;6869
10993;6839
11863;6823
12751;6806
13186;6769
16234;6730
18863;6703
21039;6700
22788;6661
24102;6539
31911;6529
36632;6505
37058;6497
37506;6494
37956;6449
40973;6446
41836;6444
42283;6386
44433;6380
47032;6374
47462;6319
49170;6268
50872;6217
53445;6186
58603;6163
62446;6122
65016;6103
66307;6086
68009;6076
68432;6057
69707;6043
70969;5996
72672;5977
74399;5954
76089;5914
76511;5884
79978;5854
80397;5840
81662;5790
85866;5784
86297;5762
87999;5735
89259;5710
91780;5685
93463;5674
94294;5649
98492;5565
98911;5560
101850;5546
103110;5513
107688;5434
109780;5415
110609;5410
111447;5401
113977;5370
116085;5367
116515;5366
118174;5354
118591;5345
119424;5339
120674;5337
121087;5330
121944;5326
122776;5301
124876;5282
127810;5273
128238;5269
128648;5240
130326;5234
131155;5227
134056;5201
136143;5192
136553;5182
137383;5168
139461;5167
140722;5157
143688;5138
144924;5137
145332;5136
146162;5132
147847;5128
148270;5118
148689;5076
153266;5065
155361;5054
157037;5042
158740;5032
160424;5019
162531;5006
163778;5001
165015;4993
165431;4976
170030;4974
170447;4967
170873;4960
172112;4958
173788;4943
175034;4941
176298;4931
177594;4913
180090;4909
180944;4902
181773;4894
183005;4887
183839;4885
186324;4881
186752;4858
190609;4852
191486;4851
193211;4848
193656;4842
196650;4837
197069;4834
198338;4826
200028;4825
201739;4822
203002;4821
203424;4816
205110;4809
207250;4801
208951;4794
210229;4792
213210;4791
213632;4785
214055;4784
214881;4783
216118;4781
216529;4768
219062;4766
219885;4765
221143;4763
221552;4756
224095;4748
224526;4746
225387;4734
228679;4719
229102;4717
232816;4711
237015;4710
238658;4708
239475;4705
241972;4699
245285;4697
248625;4696
250697;4692
252757;4691
253171;4688
253584;4685
256888;4675
257722;4674
261496;4669
262741;4668
263581;4667
264426;4665
265279;4664
265721;4660
266152;4653
268669;4647
270724;4643
271135;4635
272368;4628
276093;4620
280232;4616
281885;4612
283548;4596
288127;4587
288954;4586
289771;4585
290592;4583
294309;4581
295959;4575
298434;4573
300081;4571
301739;4559
304650;4557
306285;4555
309173;4552
311223;4549
312888;4546
313702;4542
314524;4537
316161;4536
320309;4529
324435;4528
324844;4527
325249;4522
327322;4510
332680;4509
333086;4508
333496;4507
334322;4506
335579;4505
336397;4504
336804;4499
338037;4490
341766;4489
342592;4485
346307;4480
350871;4478
352504;4476
355391;4474
356206;4472
357855;4468
