3;5654
4;5584
8;5348
13;5253
14;4977
20;4929
23;4876
27;4764
33;4509
38;4301
53;4256
57;4194
60;4080
69;4053
73;3846
81;3837
86;3721
92;3660
93;3524
97;3514
106;3486
108;3370
111;3361
123;3329
128;3305
130;3254
137;3215
139;3187
142;3170
143;3141
153;3025
163;3014
164;2937
171;2845
177;2815
182;2758
183;2679
188;2646
191;2544
193;2473
198;2411
199;2398
204;2365
211;2363
214;2358
215;2347
216;2323
220;2237
239;2233
247;2176
261;2171
263;2166
264;2142
271;2136
275;2105
276;2100
284;2093
285;2065
293;2052
298;2046
299;2022
301;2016
302;1997
307;1978
313;1948
335;1942
356;1917
523;1906
548;1879
1215;1870
1312;1826
1685;1807
1751;1801
1764;1794
44876;1790
105824;1789
105864;1782
