4;23703
10;23517
12;22836
16;22316
22;21441
31;21407
33;21238
35;20707
47;20629
49;19996
57;19189
70;19148
76;19140
78;18482
81;17722
99;17638
110;17543
113;17465
121;17231
123;17212
131;17080
134;16799
136;16651
146;16389
147;16144
155;15479
185;15452
191;15365
193;15355
195;15248
202;15238
206;15037
208;14881
221;14793
225;14534
240;14439
246;14151
251;14066
261;13996
266;13834
272;13661
278;13518
282;13406
289;13191
293;13085
302;13073
308;13000
311;12969
315;12792
317;12754
325;12672
330;12652
332;12541
342;12415
359;12413
361;12378
363;12312
366;12226
370;12197
378;12179
380;11932
398;11896
404;11800
406;11764
411;11711
417;11641
420;11622
422;11586
424;11388
426;11382
430;11213
443;11169
446;11075
448;11042
457;10873
469;10795
474;10778
481;10719
485;10638
493;10541
506;10529
513;10496
517;10479
518;10368
524;10325
526;10277
539;10205
544;10176
550;10161
552;10071
567;10010
576;9865
596;9835
598;9828
600;9825
601;9821
605;9798
607;9670
623;9547
636;9485
649;9461
658;9451
664;9424
669;9423
671;9380
682;9330
695;9317
699;9299
700;9272
702;9245
706;9238
708;9220
715;9073
721;9001
746;8898
753;8865
761;8840
763;8832
764;8826
766;8815
768;8686
773;8638
775;8590
779;8588
781;8570
786;8545
790;8529
792;8500
801;8432
822;8391
824;8362
837;8342
843;8339
850;8289
857;8279
868;8262
872;8253
874;8232
875;8229
886;8199
892;8194
901;8114
910;8043
918;7961
921;7956
925;7928
943;7920
945;7881
958;7848
962;7833
975;7816
980;7806
984;7786
988;7782
989;7781
993;7749
999;7724
1002;7720
1004;7686
1009;7671
1013;7624
1019;7619
1020;7592
1026;7573
1029;7562
1035;7530
1037;7524
1040;7465
1057;7435
1062;7418
1071;7407
1075;7377
1080;7363
1087;7350
1089;7349
1093;7344
1098;7331
1100;7301
1102;7287
1113;7274
1117;7259
1125;7239
1133;7233
1138;7215
1146;7210
1152;7188
1156;7184
1160;7183
1166;7146
1170;7143
1177;7114
1181;7072
1197;7045
1208;7040
1219;7022
1226;7017
1230;6969
1243;6926
1248;6903
1256;6882
1267;6871
1280;6866
1283;6839
1294;6834
1298;6815
1305;6747
1327;6734
1346;6719
1353;6715
1362;6701
1368;6687
1373;6663
1379;6659
1383;6640
1388;6636
1392;6614
1413;6596
1417;6518
1436;6487
1460;6467
1463;6435
1505;6404
1507;6380
1510;6379
1512;6350
1519;6328
1523;6300
1528;6287
1530;6269
1536;6259
1541;6229
1545;6154
1552;6136
1559;6104
1574;6086
1606;6074
1623;6053
1625;6052
1632;6041
1636;6034
1645;6001
1648;5989
1676;5961
1713;5952
1725;5930
1740;5922
1758;5919
1775;5900
1791;5896
1811;5889
1829;5885
1835;5882
1837;5839
1842;5835
1850;5821
1868;5811
1879;5806
1890;5791
1891;5715
1908;5711
1915;5669
1930;5665
1936;5639
1941;5629
1952;5623
1959;5622
1961;5592
1967;5568
2038;5520
2053;5509
2062;5506
2072;5485
2080;5447
2087;5425
2120;5398
2121;5387
2159;5381
2174;5375
2192;5369
2197;5346
2217;5334
2232;5315
2282;5254
2302;5241
2318;5228
2321;5193
2336;5189
2341;5179
2354;5176
2358;5175
2460;5170
2528;5168
2532;5164
2548;5149
2570;5144
2602;5120
2626;5117
2653;5096
2760;5080
2787;5029
2821;5025
2829;5001
2858;4999
2872;4987
2880;4985
2936;4971
2955;4953
2960;4951
2984;4893
2996;4875
2998;4874
3002;4873
3031;4868
3150;4850
3209;4838
3251;4814
3273;4800
3348;4796
3395;4788
3408;4784
3562;4761
3580;4733
3611;4721
3620;4699
3635;4687
3638;4672
3656;4645
3669;4640
3684;4639
3685;4603
3693;4589
3708;4569
3724;4559
3737;4550
3746;4548
3755;4539
3766;4531
3768;4528
3781;4511
3848;4486
3891;4482
4027;4470
4175;4453
4200;4450
4229;4433
4244;4427
4263;4403
4306;4353
4380;4323
4412;4315
4443;4269
4465;4267
4476;4262
4504;4248
4517;4246
4519;4241
4582;4228
4624;4222
4916;4193
4972;4169
5035;4150
5058;4130
5098;4125
5105;4072
5123;4047
5129;4013
5185;3978
5295;3976
5355;3972
5412;3970
5756;3937
5827;3920
5850;3905
5855;3888
5883;3884
5911;3867
5951;3846
5971;3808
6014;3787
6065;3784
6074;3751
6171;3749
6352;3667
6410;3666
6433;3647
6477;3580
6938;3558
7138;3521
7892;3500
8027;3496
8075;3448
8106;3444
8704;3422
9013;3404
9427;3397
9777;3379
9827;3371
10523;3351
11004;3314
11066;3279
11068;3273
11100;3237
11641;3213
12161;3139
13840;3130
13902;3122
15903;3108
16534;3104
17642;3094
18050;3066
21380;3056
25211;3032
