18;5426
35;5334
53;5324
61;5214
79;5144
96;5059
105;4867
151;4781
161;4695
179;4654
208;4574
234;4348
270;4282
324;4105
350;4042
403;3993
448;3987
456;3957
465;3903
482;3737
511;3715
531;3642
565;3527
616;3497
624;3467
642;3465
650;3429
676;3397
693;3364
702;3322
737;3265
754;3251
772;3226
781;3214
807;3211
816;3107
833;3082
902;3039
928;3028
945;2992
962;2977
971;2950
1039;2937
1064;2927
1072;2923
1089;2882
1115;2859
1288;2852
1305;2851
1374;2801
1470;2791
1478;2778
1487;2744
1529;2718
1573;2717
1598;2669
1699;2631
2114;2533
2139;2515
2323;2500
2625;2497
2641;2460
2658;2455
2725;2454
2792;2449
2852;2417
2934;2412
3700;2403
3708;2361
4019;2324
4099;2290
4507;2256
6866;2254
6961;2225
7231;2193
7274;2191
7517;2189
43695;2169
43712;2167
44205;2150
49062;2130
49079;2126
49087;2110
52908;2092
