8;7145
22;7091
48;6999
81;6993
88;6814
119;6785
141;6682
168;6679
174;6668
181;6609
193;6601
200;6569
206;6542
219;6466
232;6430
245;6420
251;6382
257;6374
264;6324
276;6274
283;6258
289;6253
295;6246
307;6193
321;6187
327;6150
340;6145
347;6113
366;6105
373;6091
381;6055
389;6040
406;6035
415;6023
440;5987
446;5974
465;5944
471;5943
484;5933
503;5919
532;5906
539;5903
545;5902
551;5897
557;5895
564;5881
576;5871
594;5866
599;5863
671;5851
736;5846
749;5828
781;5825
790;5822
798;5819
812;5815
842;5813
866;5810
878;5809
897;5805
946;5804
971;5803
996;5802
1014;5794
1062;5793
1069;5790
1075;5789
1119;5788
1149;5776
1188;5769
1195;5767
1207;5766
1213;5765
1220;5763
1232;5761
1251;5751
1257;5739
1298;5738
1304;5729
1316;5723
1323;5718
1348;5713
1361;5710
1368;5708
1379;5707
1392;5705
1487;5704
1525;5667
1586;5665
1592;5663
1598;5658
1616;5644
1624;5637
1631;5635
1686;5633
1736;5626
1774;5624
1841;5621
1899;5620
1923;5617
1948;5604
1997;5599
2040;5596
2052;5582
2101;5577
2107;5574
2119;5568
2125;5567
2143;5556
2155;5548
2161;5542
2174;5539
2180;5536
2186;5531
2210;5528
2222;5523
2247;5508
2275;5490
2284;5486
2292;5477
2298;5466
2462;5445
2468;5442
2542;5431
2554;5411
2567;5387
2597;5374
2621;5363
2651;5344
2670;5341
2688;5340
2798;5334
2810;5333
2823;5331
2892;5308
2898;5306
2910;5304
2946;5299
2958;5296
2995;5289
3019;5287
3043;5280
3055;5279
3172;5275
3228;5268
3234;5264
3277;5257
3283;5255
3307;5254
3313;5252
3338;5250
3356;5244
3362;5237
3381;5228
3405;5225
3418;5214
3423;5213
3460;5212
3472;5200
3479;5199
3510;5198
3622;5193
3647;5189
3679;5187
3698;5185
3718;5183
3803;5182
3822;5181
3834;5149
3865;5148
3895;5147
3901;5136
3914;5135
3957;5133
3970;5131
3976;5130
3982;5128
4000;5127
4131;5105
4192;5098
4243;5095
4255;5088
4283;5081
4325;5080
4337;5078
4508;5070
4553;5054
4597;5046
4629;5043
4654;5041
4660;5035
4672;5034
4678;5033
4691;5031
4709;5029
4803;5026
4839;4973
4852;4972
4958;4970
5001;4968
5032;4967
5070;4966
5122;4964
5129;4962
5135;4961
5216;4958
5360;4954
5375;4953
5398;4950
5440;4946
5455;4945
5473;4944
5504;4936
5558;4934
5571;4925
5601;4922
5639;4916
5716;4914
5722;4913
5832;4908
5879;4906
5929;4901
5972;4900
6084;4887
6108;4878
6205;4869
6293;4864
6301;4863
6309;4859
6316;4854
6324;4835
6331;4834
6339;4827
6362;4821
6384;4819
6403;4815
6415;4813
6464;4809
6501;4803
6519;4795
6544;4791
6569;4778
6575;4772
6599;4760
6617;4759
6623;4758
6635;4755
6673;4754
6680;4753
6827;4751
6846;4747
6852;4744
6896;4735
6942;4734
7006;4733
7082;4732
7162;4728
7186;4727
7223;4726
7229;4723
7283;4719
7290;4718
7296;4717
7334;4716
7354;4715
7454;4714
7509;4707
7528;4700
7652;4697
7682;4689
7849;4685
7915;4684
8060;4682
8122;4678
8147;4676
8203;4674
8263;4673
8284;4671
8351;4667
8387;4664
8430;4660
8478;4658
8490;4657
8611;4656
8786;4646
8881;4643
8925;4632
8963;4631
8976;4630
8997;4629
9231;4624
9265;4619
9321;4614
9345;4611
9393;4608
9455;4607
9575;4606
9593;4605
9599;4604
9611;4603
9631;4602
9672;4601
9752;4583
9767;4582
9775;4580
9810;4579
10088;4575
10094;4570
10100;4568
10578;4567
10707;4563
10933;4554
11108;4553
11139;4551
11156;4547
11189;4544
11319;4538
11527;4526
11709;4525
11715;4524
11784;4504
11797;4499
11827;4498
11920;4494
11933;4493
11961;4492
12072;4485
12395;4480
12481;4479
12494;4474
12928;4471
13047;4459
13108;4456
13159;4455
13167;4454
13214;4453
13356;4451
13430;4450
13543;4449
13567;4447
13610;4444
13659;4441
13673;4440
13713;4434
13738;4433
13750;4431
13762;4430
13938;4426
13956;4425
14086;4424
14144;4419
14152;4417
14298;4414
14316;4413
14341;4411
14359;4408
14372;4406
14403;4405
14482;4401
14495;4400
14503;4399
14510;4398
14705;4394
14859;4389
15015;4388
15022;4386
15096;4382
15159;4381
15247;4373
15500;4370
15506;4369
15719;4356
15750;4346
15818;4345
15824;4344
15856;4341
15881;4339
16022;4335
16080;4334
16310;4333
16324;4332
16438;4331
16444;4330
16481;4329
16511;4326
16536;4322
16554;4321
16567;4320
16574;4318
16580;4317
16629;4310
16814;4306
17014;4299
17315;4289
17339;4288
17444;4284
17476;4283
17532;4282
18117;4278
18271;4274
18361;4272
18450;4269
18456;4268
18526;4266
18551;4263
18942;4262
19030;4261
19072;4260
19256;4258
19281;4257
19342;4256
19508;4249
19861;4239
20063;4234
20368;4232
20398;4229
20426;4223
20458;4216
20712;4215
20861;4204
20868;4203
20951;4202
21036;4196
21386;4195
21461;4193
21498;4192
21865;4188
21871;4187
22055;4185
22786;4183
22974;4182
22986;4181
23105;4179
23135;4177
23267;4175
23292;4173
23773;4172
23981;4171
23993;4170
24215;4166
24221;4164
24245;4160
24634;4158
24960;4157
24991;4149
25015;4148
25474;4134
25877;4133
26046;4132
26097;4125
26103;4124
26165;4123
26339;4122
26738;4119
27024;4112
27032;4111
27112;4110
27173;4104
27231;4103
27274;4101
27310;4100
27316;4098
27735;4097
27754;4092
27768;4091
28043;4090
28496;4089
28517;4084
28776;4083
29047;4082
29270;4079
29618;4077
29709;4067
30407;4065
30566;4060
30609;4056
30627;4055
30633;4051
31054;4050
31924;4044
31942;4039
31954;4038
32587;4037
32822;4021
33689;4020
33756;4019
33966;4014
34057;4013
34075;4012
34238;4006
34259;4004
34346;4003
35865;4002
35975;4001
36028;4000
36540;3999
36595;3998
36655;3997
37126;3996
37403;3990
37565;3985
37629;3982
37655;3977
37773;3976
37797;3973
37822;3972
37860;3971
37866;3969
38175;3967
38273;3964
38279;3963
39032;3960
39257;3959
39690;3958
39826;3951
40047;3949
40158;3935
40711;3931
40747;3928
40766;3927
40802;3924
40850;3922
40912;3921
41040;3916
41454;3914
41673;3905
42301;3904
42519;3896
44179;3890
44541;3889
44864;3887
45111;3884
45201;3883
45290;3881
46818;3870
47487;3866
47722;3860
48070;3854
48163;3850
48379;3841
48394;3840
49574;3838
50501;3837
50692;3836
50994;3833
51238;3829
51400;3821
51406;3811
51437;3810
51449;3806
51562;3801
51599;3800
53762;3796
53996;3793
54051;3792
54556;3789
54837;3785
54849;3783
55082;3780
55431;3772
55772;3770
56335;3767
56463;3762
56561;3761
56833;3759
59488;3750
59798;3747
60067;3741
60103;3738
60141;3736
60387;3731
60479;3728
60491;3725
60559;3722
61486;3712
61698;3707
62644;3700
63525;3692
64035;3691
65911;3689
65942;3686
66513;3685
67198;3683
67341;3678
67372;3676
67865;3668
68038;3667
68226;3663
68249;3662
69194;3659
69928;3650
70149;3649
70381;3646
71867;3640
71960;3639
71966;3636
71996;3633
72777;3630
72925;3629
73705;3621
74651;3603
75676;3601
76897;3599
77263;3591
77340;3589
77401;3588
77717;3583
78500;3582
78506;3578
78630;3576
79425;3568
79740;3560
81427;3558
82133;3546
83142;3543
83619;3534
87716;3525
88302;3519
88458;3518
90001;3514
90008;3509
90597;3507
90687;3506
91565;3504
92447;3503
93001;3501
96321;3495
96703;3492
97128;3483
99301;3482
99890;3480
100096;3475
100120;3474
100927;3473
100981;3467
101018;3466
102429;3462
103112;3456
103905;3455
103932;3454
103944;3453
106029;3451
106508;3450
107852;3449
108890;3443
109164;3442
109451;3439
110950;3438
111259;3432
113051;3431
113712;3426
114026;3424
115088;3423
116758;3421
117642;3415
118109;3406
118618;3405
118876;3389
118964;3388
119054;3387
120529;3383
120919;3382
121768;3375
121793;3372
124602;3370
124645;3367
125133;3365
125145;3364
125151;3361
125620;3360
127132;3359
127748;3358
127948;3356
129848;3354
130244;3353
134231;3350
134632;3345
134638;3344
136703;3342
138073;3340
139442;3339
140186;3336
140771;3332
140777;3330
141817;3329
145048;3320
146172;3316
151785;3311
151804;3310
153302;3306
154175;3301
155922;3299
157659;3282
161062;3281
162583;3278
165665;3276
165931;3275
166908;3274
168689;3264
170115;3259
170246;3253
170724;3247
176570;3245
177869;3239
178273;3232
178369;3230
178436;3223
179813;3222
180610;3219
181298;3210
183007;3208
189952;3205
192787;3201
193345;3196
193717;3194
194155;3191
195028;3183
196309;3181
196703;3177
199248;3175
200197;3174
203531;3173
203551;3172
203804;3169
203838;3168
204805;3157
205428;3149
205823;3146
207299;3145
207717;3144
210547;3141
212607;3134
213504;3133
214348;3131
214358;3130
218075;3124
219086;3123
219442;3115
226153;3106
234047;3104
242824;3098
245713;3097
245719;3094
245764;3093
247071;3092
248806;3088
250130;3084
250161;3080
250169;3079
253067;3078
253399;3076
254428;3074
254849;3068
256945;3067
261743;3066
265013;3062
265553;3060
265589;3058
274339;3057
275560;3055
277576;3053
278774;3049
283572;3048
285220;3047
287325;3045
287343;3044
288080;3039
290886;3036
294528;3035
294882;3031
297481;3030
304768;3025
313210;3019
313216;3016
316088;3012
316688;3011
317932;3010
319686;3003
335621;3002
335634;2999
337716;2997
338786;2996
339645;2995
341777;2994
342098;2993
342186;2987
342222;2986
353271;2985
